date,temperature_2m,wind_speed_10m,rain,snowfall,precipitation,wind_speed_100m,year,month,day,hour,day_of_week,is_weekend,time_of_day,season,temperature_category,temperature_delta,is_comfortable_temp,wind_category,wind_ratio,is_windy,has_precipitation,is_rainy,is_snowy,precipitation_category,feels_like_temp,weather_severity,is_good_biking_weather
2023-11-09 12:00:00+00:00,9.2225,11.966953,0.0,0.0,0.0,25.455843,2023,11,9,12,3,0,Afternoon,Fall,Cold,3.3500000000000005,0,Moderate,2.127178321833469,0,0,0,0,,7.377742674608106,5.1966953,0
2023-03-21 01:00:00+00:00,4.5725,11.183201,0.0,0.0,0.0,26.121714,2023,3,21,1,1,0,Night,Spring,Cold,-0.0499999999999998,0,Moderate,2.3357993833786943,0,0,0,0,,1.8983437290568608,5.1183201,0
2023-06-11 20:00:00+00:00,24.4725,18.089775,0.0,0.0,0.0,23.469128,2023,6,11,20,6,1,Evening,Summer,Warm,0.0,1,Strong,1.297369812504578,1,0,0,0,,24.4725,1.8089775,1
2023-04-11 10:00:00+00:00,6.2225,12.522619,0.0,0.0,0.0,28.528723,2023,4,11,10,1,0,Morning,Spring,Cold,-0.25,0,Moderate,2.278175435985076,0,0,0,0,,3.6472537179259072,5.252261900000001,0
2023-07-31 22:00:00+00:00,26.322498,13.363711,0.0,0.0,0.0,18.057508,2023,7,31,22,0,0,Evening,Summer,Warm,-1.350000999999999,0,Moderate,1.351234548547181,0,0,0,0,,26.322498,5.3363711,0
2023-12-23 13:00:00+00:00,-1.2275,6.489992,0.0,0.0,0.0,9.107359,2023,12,23,13,5,1,Afternoon,Winter,Freezing,1.4500000000000002,0,Light breeze,1.4032927929649222,0,0,0,0,,-3.635637060912734,4.6489992,0
2023-07-14 11:00:00+00:00,23.072498,9.227524,0.0,0.0,0.0,19.443333,2023,7,14,11,4,0,Morning,Summer,Warm,1.9499980000000008,1,Light breeze,2.1071018617778723,0,0,0,0,,23.072498,0.9227524,1
2023-03-24 02:00:00+00:00,14.1225,18.59845,0.0,0.0,0.0,35.516148,2023,3,24,2,4,0,Night,Spring,Mild,0.7000000000000011,1,Strong,1.909629458368843,1,0,0,0,,14.1225,1.859845,1
2023-06-08 18:00:00+00:00,22.172499,19.242327,0.0,0.0,0.0,24.033876,2023,6,8,18,3,0,Evening,Summer,Warm,0.3500009999999989,1,Strong,1.24901089145819,1,0,0,0,,22.172499,1.9242327,1
2023-09-17 08:00:00+00:00,12.6225,9.686609,0.0,0.0,0.0,19.576189,2023,9,17,8,6,1,Morning,Fall,Mild,-0.4499999999999993,1,Light breeze,2.020953772367605,0,0,0,0,,12.6225,0.9686609,1
2023-09-23 14:00:00+00:00,13.3725,29.168886,0.9,0.0,0.9,44.757427,2023,9,23,14,5,1,Afternoon,Fall,Mild,-0.0999999999999996,1,Storm,1.5344235978021237,1,1,1,0,Light,13.3725,4.7168886,0
2023-12-01 06:00:00+00:00,3.0225,9.178235,0.0,0.0,0.0,24.951921,2023,12,1,6,4,0,Morning,Winter,Cold,-1.2000000000000002,0,Light breeze,2.7185968761967847,0,0,0,0,,0.4964192114942751,4.9178235,0
2023-03-08 20:00:00+00:00,9.2225,28.460497,0.0,0.0,0.0,37.8,2023,3,8,20,2,0,Evening,Spring,Cold,0.1999999999999993,0,Storm,1.328156707874778,1,0,0,0,,5.671710516371381,6.8460497,0
2023-09-13 19:00:00+00:00,25.822498,7.4128532,0.1,0.0,0.1,9.339208,2023,9,13,19,2,0,Evening,Fall,Warm,1.149999000000001,0,Light breeze,1.2598668485705342,0,1,1,0,,25.822498,4.94128532,0
2023-06-18 22:00:00+00:00,25.7725,15.349684,0.0,0.0,0.0,20.746122,2023,6,18,22,6,1,Evening,Summer,Warm,-0.5,0,Strong,1.3515667162920098,1,0,0,0,,25.7725,5.5349684,0
2023-06-29 00:00:00+00:00,23.2725,5.8603754,0.0,0.0,0.0,14.039999,2023,6,29,0,3,0,Night,Summer,Warm,-1.1999999999999993,1,Light breeze,2.395750790981752,0,0,0,0,,23.2725,0.58603754,1
2023-04-30 22:00:00+00:00,14.2225,27.475807,2.6,0.0,2.6,42.664177,2023,4,30,22,6,1,Evening,Spring,Mild,0.1500000000000003,1,Storm,1.5527906787232857,1,1,1,0,Moderate,14.2225,5.7475807,0
2023-06-08 07:00:00+00:00,11.7225,6.1094027,0.0,0.0,0.0,10.30883,2023,6,8,7,3,0,Morning,Summer,Mild,-0.1500000000000003,1,Light breeze,1.6873711729626204,0,0,0,0,,11.7225,0.6109402700000001,1
2023-05-06 16:00:00+00:00,19.1225,10.514218,0.0,0.0,0.0,13.104198,2023,5,6,16,5,1,Afternoon,Spring,Mild,1.5,1,Moderate,1.2463312059917344,0,0,0,0,,19.1225,1.0514218,1
2023-01-18 22:00:00+00:00,7.6725,13.527572,0.0,0.0,0.0,26.260265,2023,1,18,22,2,0,Evening,Winter,Cold,-1.6000000000000003,0,Moderate,1.941240083586323,0,0,0,0,,5.254825470220706,5.3527572,0
2023-01-18 06:00:00+00:00,2.9725,9.693296,0.0,0.0,0.0,23.210928,2023,1,18,6,2,0,Morning,Winter,Cold,-0.6499999999999999,0,Light breeze,2.394534119251078,0,0,0,0,,0.3095867577812428,4.9693296,0
2023-11-20 05:00:00+00:00,3.6225,15.509274,0.0,0.0,0.0,29.834423,2023,11,20,5,0,0,Night,Fall,Cold,-1.35,0,Strong,1.923650520327386,1,0,0,0,,-0.031596055131291,5.5509274,0
2023-05-17 03:00:00+00:00,19.5225,16.171976,0.0,0.0,0.0,32.79361,2023,5,17,3,2,0,Night,Spring,Mild,-1.0499979999999989,1,Strong,2.027804765478257,1,0,0,0,,19.5225,1.6171976,1
2023-07-25 09:00:00+00:00,20.1225,5.8048253,0.0,0.0,0.0,9.47012,2023,7,25,9,1,0,Morning,Summer,Warm,0.5500019999999992,1,Light breeze,1.6314220515818108,0,0,0,0,,20.1225,0.58048253,1
2023-06-07 03:00:00+00:00,16.8725,16.179987,0.0,0.0,0.0,30.141266,2023,6,7,3,2,0,Night,Summer,Mild,-1.1000000000000014,1,Strong,1.8628733138042692,1,0,0,0,,16.8725,1.6179987,1
2023-08-18 09:00:00+00:00,22.8725,11.792404,0.7,0.0,0.7,21.629978,2023,8,18,9,4,0,Morning,Summer,Warm,0.25,1,Moderate,1.8342297295784644,0,1,1,0,Light,22.8725,2.5792404,0
2023-08-30 13:00:00+00:00,22.172499,16.676977,0.5,0.0,0.5,23.936617,2023,8,30,13,2,0,Afternoon,Summer,Warm,-0.25,1,Strong,1.4353091090789414,1,1,1,0,Light,22.172499,2.6676977,0
2023-09-20 07:00:00+00:00,11.7725,7.289445,0.0,0.0,0.0,16.563911,2023,9,20,7,2,0,Morning,Fall,Mild,-0.3499999999999996,1,Light breeze,2.2723144217426707,0,0,0,0,,11.7725,0.7289445,1
2023-01-09 22:00:00+00:00,3.6725001,12.287555,0.0,0.0,0.0,25.959969,2023,1,9,22,0,0,Evening,Winter,Cold,-2.0999999,0,Moderate,2.112704195423744,0,0,0,0,,0.5923932156495821,5.2287555,0
2023-04-14 19:00:00+00:00,26.822498,19.201874,0.0,0.0,0.0,24.967497,2023,4,14,19,4,0,Evening,Spring,Warm,-2.550001999999999,0,Strong,1.300263557609013,1,0,0,0,,26.822498,5.9201874,0
2023-08-31 19:00:00+00:00,24.922499,21.749481,0.0,0.0,0.0,28.1169,2023,8,31,19,3,0,Evening,Summer,Warm,0.4499989999999982,1,Storm,1.292761882455954,1,0,0,0,,24.922499,2.1749481,1
2023-05-21 19:00:00+00:00,19.7225,21.313093,0.0,0.0,0.0,29.01743,2023,5,21,19,6,1,Evening,Spring,Mild,-0.5500000000000007,1,Storm,1.3614837602407122,1,0,0,0,,19.7225,2.1313093,1
2023-09-08 08:00:00+00:00,21.3725,7.145796,0.0,0.0,0.0,12.475961,2023,9,8,8,4,0,Morning,Fall,Warm,0.0999999999999978,1,Light breeze,1.745916200238574,0,0,0,0,,21.3725,0.7145796,1
2023-06-15 12:00:00+00:00,18.1225,17.399586,0.0,0.0,0.0,23.34455,2023,6,15,12,3,0,Afternoon,Summer,Mild,1.7000010000000003,1,Strong,1.3416727271556923,1,0,0,0,,18.1225,1.7399586,1
2023-02-13 21:00:00+00:00,12.4725,14.8257065,0.0,0.0,0.0,22.226902,2023,2,13,21,0,0,Evening,Winter,Mild,-0.6500000000000004,1,Moderate,1.4992136799686409,0,0,0,0,,12.4725,1.48257065,1
2023-06-19 03:00:00+00:00,19.2725,7.69592,0.0,0.0,0.0,11.609651,2023,6,19,3,0,0,Night,Summer,Mild,-2.75,1,Light breeze,1.5085462166966392,0,0,0,0,,19.2725,0.769592,1
2023-11-18 12:00:00+00:00,10.4225,22.59699,0.0,0.0,0.0,37.52471,2023,11,18,12,5,1,Afternoon,Fall,Mild,-1.6000000000000014,1,Storm,1.6606065675118675,1,0,0,0,,10.4225,2.2596990000000003,1
2023-10-18 00:00:00+00:00,11.1225,6.9527545,0.0,0.0,0.0,9.957108,2023,10,18,0,2,0,Night,Fall,Mild,-1.9000000000000004,1,Light breeze,1.432109820647342,0,0,0,0,,11.1225,0.69527545,1
2023-06-09 21:00:00+00:00,20.672499,11.966954,0.2,0.0,0.2,14.241629,2023,6,9,21,4,0,Evening,Summer,Warm,-1.899999000000001,1,Moderate,1.1900796978078132,0,1,1,0,Light,20.672499,1.5966953999999998,0
2023-03-24 08:00:00+00:00,8.0225,14.20062,0.0,0.0,0.0,26.434887,2023,3,24,8,4,0,Morning,Spring,Cold,-1.1999999999999993,0,Moderate,1.861530482471892,0,0,0,0,,5.585986989814998,5.420062,0
2023-11-29 12:00:00+00:00,-4.5775,9.826088,0.0,0.0,0.0,23.40277,2023,11,29,12,2,0,Afternoon,Fall,Freezing,-0.3499999999999996,0,Light breeze,2.3816975789347703,0,0,0,0,,-8.729586478269324,4.9826088,0
2023-03-29 15:00:00+00:00,7.8725004,6.28713,0.0,0.0,0.0,7.754637,2023,3,29,15,2,0,Afternoon,Spring,Cold,1.2000003999999995,0,Light breeze,1.2334144514269627,0,0,0,0,,6.943203274338936,4.628713,0
2023-03-04 15:00:00+00:00,4.4725,16.58346,0.0,0.0,0.0,22.057161,2023,3,4,15,5,1,Afternoon,Spring,Cold,0.5499999,0,Strong,1.3300699009736208,1,0,0,0,,0.8589656671332748,5.658346,0
2023-02-16 09:00:00+00:00,10.0725,16.42247,0.0,0.0,0.0,34.97192,2023,2,16,9,3,0,Morning,Winter,Mild,-0.450000000000001,1,Strong,2.129516449109056,1,0,0,0,,10.0725,1.642247,1
2023-07-29 18:00:00+00:00,32.0225,17.163355,0.0,0.0,0.0,21.96,2023,7,29,18,5,1,Evening,Summer,Hot,0.8500010000000024,0,Strong,1.2794701269070063,1,0,0,0,,32.0225,5.7163355,0
2023-08-15 20:00:00+00:00,26.822498,13.722565,0.0,0.0,0.0,16.981165,2023,8,15,20,1,0,Evening,Summer,Warm,0.0999979999999993,0,Moderate,1.2374628941455188,0,0,0,0,,26.822498,5.3722565,0
2023-01-28 08:00:00+00:00,-0.52750003,15.807239,0.0,0.0,0.0,31.614477,2023,1,28,8,5,1,Morning,Winter,Freezing,0.3499999699999999,0,Strong,1.9999999367378452,1,0,0,0,,-5.217014856909004,5.5807239,0
2023-05-10 09:00:00+00:00,7.3725,9.178235,0.0,0.0,0.0,11.440978,2023,5,10,9,2,0,Morning,Spring,Cold,-0.25,0,Light breeze,1.2465335655493677,0,0,0,0,,5.65903133839689,4.9178235,0
2023-11-25 05:00:00+00:00,-1.0775,14.33234,0.0,0.0,0.0,26.474077,2023,11,25,5,5,1,Night,Fall,Freezing,-0.3499999999999998,0,Moderate,1.8471566401578527,0,0,0,0,,-5.61270180907432,5.433234000000001,0
2023-03-16 23:00:00+00:00,9.5225,10.829958,0.0,0.0,0.0,25.233406,2023,3,16,23,3,0,Evening,Spring,Cold,-2.6,0,Moderate,2.329963421834138,0,0,0,0,,7.920156764705426,5.0829958,0
2023-03-13 02:00:00+00:00,3.7725,8.534353,0.0,0.0,0.0,17.388409,2023,3,13,2,0,0,Night,Spring,Cold,-0.1,0,Light breeze,2.0374607190492355,0,0,0,0,,1.5494110539391008,4.8534353,0
2023-12-19 13:00:00+00:00,2.6225,15.192682,0.0,0.0,0.0,25.683926,2023,12,19,13,1,0,Afternoon,Winter,Cold,1.1,0,Strong,1.6905458825505597,1,0,0,0,,-1.2151318815346006,5.5192682,0
2023-08-11 03:00:00+00:00,19.7225,6.5693827,0.0,0.0,0.0,18.331741,2023,8,11,3,4,0,Night,Summer,Mild,-0.1999989999999982,1,Light breeze,2.7904815166271253,0,0,0,0,,19.7225,0.65693827,1
2023-11-02 20:00:00+00:00,9.3725,9.114471,0.0,0.0,0.0,11.609651,2023,11,2,20,3,0,Evening,Fall,Cold,-0.0999999999999996,0,Light breeze,1.2737602654065168,0,0,0,0,,8.044811496470452,4.9114471,0
2023-03-04 14:00:00+00:00,3.9225001,17.414474,0.1,0.0,0.1,25.759504,2023,3,4,14,5,1,Afternoon,Spring,Cold,-0.0499996999999998,0,Strong,1.4792008073284328,1,1,1,0,,0.0545407193697862,5.9414474,0
2023-10-22 23:00:00+00:00,10.0725,20.111729,0.0,0.0,0.0,33.864883,2023,10,22,23,6,1,Evening,Fall,Mild,-1.25,1,Storm,1.6838374761314654,1,0,0,0,,10.0725,2.0111729,1
2023-11-26 02:00:00+00:00,0.3225,7.968939,0.0,0.0,0.0,10.239453,2023,11,26,2,6,1,Night,Fall,Cold,1.0,0,Light breeze,1.2849204894152155,0,0,0,0,,-2.3496975383668306,4.7968939,0
2023-04-01 22:00:00+00:00,19.2725,23.675303,0.0,0.0,0.0,37.169018,2023,4,1,22,5,1,Evening,Spring,Mild,-0.1999999999999993,1,Storm,1.5699489886148448,1,0,0,0,,19.2725,2.3675303,1
2023-06-10 00:00:00+00:00,18.422499,9.83268,0.0,0.0,0.0,15.463246,2023,6,10,0,5,1,Night,Summer,Mild,0.5,1,Light breeze,1.572637978658921,0,0,0,0,,18.422499,0.983268,1
2023-11-04 19:00:00+00:00,14.4225,9.983106,0.0,0.0,0.0,12.904882,2023,11,4,19,5,1,Evening,Fall,Mild,0.3499999999999996,1,Light breeze,1.2926720401446206,0,0,0,0,,14.4225,0.9983106,1
2023-07-15 15:00:00+00:00,26.822498,4.8965297,0.0,0.0,0.0,5.6233797,2023,7,15,15,5,1,Afternoon,Summer,Warm,1.5499979999999989,0,Calm,1.148441864857881,0,0,0,0,,26.822498,4.48965297,0
2023-11-16 06:00:00+00:00,5.2225,8.587338,0.0,0.0,0.0,23.34455,2023,11,16,6,3,0,Morning,Fall,Cold,-0.7999999999999998,0,Light breeze,2.7184850532260403,0,0,0,0,,3.247813693697028,4.8587338,0
2023-01-30 13:00:00+00:00,3.1225,1.9386592,0.0,0.0,0.0,4.198285,2023,1,30,13,0,0,Afternoon,Winter,Cold,0.8999999999999999,0,Calm,2.165561125957569,0,0,0,0,,3.7966409979136015,4.19386592,0
2023-03-20 04:00:00+00:00,-1.0275,11.966953,0.0,0.0,0.0,25.942488,2023,3,20,4,0,0,Night,Spring,Freezing,-0.45,0,Moderate,2.167844061892781,0,0,0,0,,-5.038302227510639,5.1966953,0
2023-11-05 14:00:00+00:00,11.3225,4.0249224,0.0,0.0,0.0,9.83268,2023,11,5,14,6,1,Afternoon,Fall,Mild,3.0,1,Calm,2.4429489621961404,0,0,0,0,,11.3225,0.40249224,1
2023-05-23 01:00:00+00:00,13.6725,10.805998,0.0,0.0,0.0,21.370783,2023,5,23,1,1,0,Night,Spring,Mild,-0.8000000000000007,1,Moderate,1.977677860018112,0,0,0,0,,13.6725,1.0805998,1
2023-09-12 19:00:00+00:00,28.322498,9.178235,0.0,0.0,0.0,10.636766,2023,9,12,19,1,0,Evening,Fall,Warm,0.5999979999999994,0,Light breeze,1.158911925876816,0,0,0,0,,28.322498,4.9178235,0
2023-05-18 06:00:00+00:00,8.1725,11.5199995,0.0,0.0,0.0,22.065973,2023,5,18,6,3,0,Morning,Spring,Cold,-0.6500000000000004,0,Moderate,1.9154491282747013,0,0,0,0,,6.1792833708194825,5.15199995,0
2023-12-08 19:00:00+00:00,8.9225,11.013882,0.0,0.0,0.0,13.627795,2023,12,8,19,4,0,Evening,Winter,Cold,0.1499999999999985,0,Moderate,1.2373289454163392,0,0,0,0,,7.168034634724938,5.101388200000001,0
2023-07-05 14:00:00+00:00,27.322498,2.5959969,0.0,0.0,0.0,2.8116899,2023,7,5,14,2,0,Afternoon,Summer,Warm,1.9499980000000008,0,Calm,1.0830867710204124,0,0,0,0,,27.322498,4.25959969,0
2023-06-20 02:00:00+00:00,18.7225,10.308831,0.0,0.0,0.0,14.408997,2023,6,20,2,1,0,Night,Summer,Mild,-0.5999979999999994,1,Moderate,1.397733360843727,0,0,0,0,,18.7225,1.0308831,1
2023-10-30 00:00:00+00:00,13.0225,11.609651,0.0,0.0,0.0,19.486609,2023,10,30,0,0,0,Night,Fall,Mild,0.200000000000001,1,Moderate,1.6784836167771109,0,0,0,0,,13.0225,1.1609651,1
2023-08-09 06:00:00+00:00,21.172499,19.493261,0.0,0.0,0.0,32.998474,2023,8,9,6,2,0,Morning,Summer,Warm,-0.3000010000000017,1,Strong,1.6928144552109574,1,0,0,0,,21.172499,1.9493261,1
2023-09-27 07:00:00+00:00,9.9225,14.693999,0.0,0.0,0.0,30.58517,2023,9,27,7,2,0,Morning,Fall,Cold,-0.5500000000000007,0,Moderate,2.081473532154181,0,0,0,0,,7.856315020770511,5.4693999,0
2023-01-24 17:00:00+00:00,6.2225,22.148045,0.0,0.0,0.0,28.943642,2023,1,24,17,1,0,Afternoon,Winter,Cold,1.2999999999999998,0,Storm,1.3068260426597471,1,0,0,0,,2.3729424994833908,6.2148045,0
2023-08-17 06:00:00+00:00,20.2225,5.8603754,0.0,0.0,0.0,12.904882,2023,8,17,6,3,0,Morning,Summer,Warm,0.1000000000000014,1,Light breeze,2.202057226572892,0,0,0,0,,20.2225,0.58603754,1
2023-05-09 17:00:00+00:00,18.822498,3.319036,0.0,0.0,0.0,3.96,2023,5,9,17,1,0,Afternoon,Spring,Mild,0.8999990000000011,1,Calm,1.1931175196653483,0,0,0,0,,18.822498,0.3319036,1
2023-05-24 00:00:00+00:00,13.9725,8.891344,0.0,0.0,0.0,14.81259,2023,5,24,0,2,0,Night,Spring,Mild,-0.5999999999999996,1,Light breeze,1.6659562378870956,0,0,0,0,,13.9725,0.8891344,1
2023-01-27 20:00:00+00:00,5.3725,19.164717,0.0,0.0,0.0,25.11758,2023,1,27,20,4,0,Evening,Winter,Cold,-0.5,0,Strong,1.3106157528963251,1,0,0,0,,1.63849929576847,5.9164717,0
2023-12-27 00:00:00+00:00,5.8225,5.1165614,0.0,0.0,0.0,11.808878,2023,12,27,0,2,0,Night,Winter,Cold,-0.5,0,Light breeze,2.307971521655149,0,0,0,0,,4.9726309223733125,4.51165614,0
2023-06-25 00:00:00+00:00,21.2725,3.4152596,0.0,0.0,0.0,7.42159,2023,6,25,0,6,1,Night,Summer,Warm,-2.7999979999999987,1,Calm,2.1730676051682862,0,0,0,0,,21.2725,0.34152596,1
2023-06-14 10:00:00+00:00,16.5225,9.3669195,0.0,0.0,0.0,20.721119,2023,6,14,10,2,0,Morning,Summer,Mild,1.200000000000001,1,Light breeze,2.212159397761452,0,0,0,0,,16.5225,0.93669195,1
2023-12-14 16:00:00+00:00,2.6225,10.636766,0.0,0.0,0.0,13.37825,2023,12,14,16,3,0,Afternoon,Winter,Cold,0.8,0,Moderate,1.2577366090407551,0,0,0,0,,-0.3299784620462065,5.0636766,0
2023-03-24 00:00:00+00:00,12.9725,17.25373,0.0,0.0,0.0,35.413826,2023,3,24,0,4,0,Night,Spring,Mild,-1.5500000000000007,1,Strong,2.052531597515436,1,0,0,0,,12.9725,1.725373,1
2023-09-14 13:00:00+00:00,18.7225,13.1041975,0.0,0.0,0.0,17.902534,2023,9,14,13,3,0,Afternoon,Fall,Mild,0.8000010000000017,1,Moderate,1.366167901544524,0,0,0,0,,18.7225,1.31041975,1
2023-10-31 00:00:00+00:00,11.5725,22.97522,0.0,0.0,0.0,35.545326,2023,10,31,0,1,0,Night,Fall,Mild,-0.8000000000000007,1,Storm,1.5471158056375522,1,0,0,0,,11.5725,2.297522,1
2023-01-14 17:00:00+00:00,0.3225,24.442911,0.0,0.0,0.0,33.55733,2023,1,14,17,5,1,Afternoon,Winter,Cold,-0.09999995,0,Storm,1.3728859872705017,1,0,0,0,,-5.427483284269004,6.4442911,0
2023-09-07 20:00:00+00:00,33.2225,14.759999,0.0,0.0,0.0,18.430452,2023,9,7,20,3,0,Evening,Fall,Hot,0.0499999999999971,0,Moderate,1.2486756943547217,0,0,0,0,,33.2225,5.4759999,0
2023-04-08 14:00:00+00:00,5.8725,5.7599998,0.0,0.0,0.0,6.8399997,2023,4,8,14,5,1,Afternoon,Spring,Cold,1.1499999999999997,0,Light breeze,1.1874999891493052,0,0,0,0,,4.804814941425095,4.57599998,0
2023-12-30 13:00:00+00:00,2.4725,15.978486,0.0,0.0,0.0,29.957968,2023,12,30,13,5,1,Afternoon,Winter,Cold,1.4,0,Strong,1.8748940293842609,1,0,0,0,,-1.5303564508704162,5.5978486,0
2023-06-02 12:00:00+00:00,20.7725,3.8773184,0.0,0.0,0.0,11.177405,2023,6,2,12,4,0,Afternoon,Summer,Warm,2.8500010000000024,1,Calm,2.8827668627884675,0,0,0,0,,20.7725,0.38773184,1
2023-05-29 19:00:00+00:00,23.2225,25.63847,0.0,0.0,0.0,32.559605,2023,5,29,19,0,0,Evening,Spring,Warm,-1.1499999999999986,1,Storm,1.2699511710332168,1,0,0,0,,23.2225,2.563847,1
2023-04-04 09:00:00+00:00,7.1225,2.2768397,0.0,0.0,0.0,3.0547013,2023,4,4,9,1,0,Morning,Spring,Cold,-2.3,0,Calm,1.3416409156955582,0,0,0,0,,7.798253514210806,4.22768397,0
2023-09-14 07:00:00+00:00,17.7725,16.263872,0.0,0.0,0.0,29.478264,2023,9,14,7,3,0,Morning,Fall,Mild,-0.5999999999999979,1,Strong,1.8124997540561067,1,0,0,0,,17.7725,1.6263872,1
2023-08-15 14:00:00+00:00,22.2725,10.233123,0.0,0.0,0.0,13.276144,2023,8,15,14,1,0,Afternoon,Summer,Warm,1.0,1,Moderate,1.2973697276970089,0,0,0,0,,22.2725,1.0233123000000002,1
2023-12-14 03:00:00+00:00,0.47249997,11.090103,0.0,0.0,0.0,24.993437,2023,12,14,3,3,0,Night,Winter,Cold,-0.25,0,Moderate,2.25367041225857,0,0,0,0,,-3.0200116253229243,5.1090103,0
2023-12-19 19:00:00+00:00,5.0725,23.838959,0.0,0.0,0.0,31.991425,2023,12,19,19,1,0,Evening,Winter,Cold,-0.6000000000000005,0,Storm,1.341980788674539,1,0,0,0,,0.7278000101292905,6.3838959,0
2023-05-22 12:00:00+00:00,16.2725,13.679999,0.0,0.0,0.0,22.007162,2023,5,22,12,0,0,Afternoon,Spring,Mild,1.75,1,Moderate,1.6087107901104378,0,0,0,0,,16.2725,1.3679999,1
2023-09-15 17:00:00+00:00,20.072498,20.364674,0.0,0.0,0.0,26.220753,2023,9,15,17,4,0,Afternoon,Fall,Warm,0.7999979999999987,1,Storm,1.2875606552798242,1,0,0,0,,20.072498,2.0364674000000003,1
2023-02-06 04:00:00+00:00,1.8225,8.707237,0.0,0.0,0.0,21.166653,2023,2,6,4,0,0,Night,Winter,Cold,0.25,0,Light breeze,2.430926481041001,0,0,0,0,,-0.8003335798526987,4.8707237,0
2023-10-04 08:00:00+00:00,15.3225,9.028754,0.0,0.0,0.0,12.9249525,2023,10,4,8,2,0,Morning,Fall,Mild,-0.7499979999999997,1,Light breeze,1.4315322468637424,0,0,0,0,,15.3225,0.9028754,1
2023-12-31 04:00:00+00:00,2.0725,7.729527,0.0,0.0,0.0,18.218275,2023,12,31,4,6,1,Night,Winter,Cold,-0.6000001000000004,0,Light breeze,2.356971519732061,0,0,0,0,,-0.2233126888144618,4.7729527,0
2023-12-29 23:00:00+00:00,7.3725,12.015589,0.0,0.0,0.0,26.727423,2023,12,29,23,4,0,Evening,Winter,Cold,-1.3500000000000003,0,Moderate,2.2243955747820605,0,0,0,0,,5.128641107958372,5.2015589,0
2023-07-08 01:00:00+00:00,24.2725,10.514218,0.0,0.0,0.0,14.618837,2023,7,8,1,5,1,Night,Summer,Warm,-0.4499999999999993,1,Moderate,1.390387473419326,0,0,0,0,,24.2725,1.0514218,1
2023-09-26 04:00:00+00:00,14.2225,18.971008,0.1,0.0,0.1,31.205997,2023,9,26,4,1,0,Night,Fall,Mild,0.0999999999999996,1,Strong,1.644930886118439,1,1,1,0,,14.2225,2.0971008,0
2023-01-16 15:00:00+00:00,1.6725,14.241629,0.0,0.0,0.0,19.137648,2023,1,16,15,0,0,Afternoon,Winter,Cold,1.4000000200000002,0,Moderate,1.3437822316534154,0,0,0,0,,-2.217430699205967,5.4241629,0
2023-09-12 08:00:00+00:00,19.3725,7.2805495,0.0,0.0,0.0,16.923828,2023,9,12,8,1,0,Morning,Fall,Mild,-0.2999989999999997,1,Light breeze,2.3245261913266297,0,0,0,0,,19.3725,0.72805495,1
2023-07-02 08:00:00+00:00,20.7225,12.783802,0.2,0.0,0.2,22.539564,2023,7,2,8,6,1,Morning,Summer,Warm,0.3500000000000014,1,Moderate,1.7631346292753909,0,1,1,0,Light,20.7225,1.6783802,0
2023-07-06 20:00:00+00:00,29.672499,18.847641,0.0,0.0,0.0,24.162947,2023,7,6,20,3,0,Evening,Summer,Warm,-1.0,0,Strong,1.2820143910848047,1,0,0,0,,29.672499,5.8847641,0
2023-04-17 02:00:00+00:00,12.4725,17.566378,0.0,0.0,0.0,29.01966,2023,4,17,2,0,0,Night,Spring,Mild,-0.4499999999999993,1,Strong,1.6520002017490456,1,0,0,0,,12.4725,1.7566378,1
2023-11-02 03:00:00+00:00,3.2225,12.229406,0.0,0.0,0.0,25.199997,2023,11,2,3,3,0,Night,Fall,Cold,-0.7000001,0,Moderate,2.060606786625613,0,0,0,0,,0.0576117155868649,5.2229406,0
2023-07-12 06:00:00+00:00,21.1225,6.830519,0.0,0.0,0.0,18.709612,2023,7,12,6,2,0,Morning,Summer,Warm,-0.6000000000000014,1,Light breeze,2.73912011664121,0,0,0,0,,21.1225,0.6830518999999999,1
2023-10-13 22:00:00+00:00,14.6725,6.297428,0.0,0.0,0.0,15.94601,2023,10,13,22,4,0,Evening,Fall,Mild,-2.3000000000000007,1,Light breeze,2.532146457252072,0,0,0,0,,14.6725,0.6297428,1
2023-08-05 22:00:00+00:00,29.172499,5.00128,0.0,0.0,0.0,6.489992,2023,8,5,22,5,1,Evening,Summer,Warm,-0.7000010000000003,0,Light breeze,1.2976661974534518,0,0,0,0,,29.172499,4.500128,0
2023-12-24 03:00:00+00:00,1.0225,5.991594,0.3,0.0,0.3,15.226764,2023,12,24,3,6,1,Night,Winter,Cold,-0.1000000999999999,0,Light breeze,2.541354437567031,0,1,1,0,Light,-0.8460585678636727,5.199159399999999,0
2023-04-09 16:00:00+00:00,10.9225,11.440979,0.0,0.0,0.0,13.708391,2023,4,9,16,6,1,Afternoon,Spring,Mild,1.25,1,Moderate,1.198183389725652,0,0,0,0,,10.9225,1.1440979,1
2023-02-26 20:00:00+00:00,9.4725,32.97293,0.0,0.0,0.0,46.24424,2023,2,26,20,6,1,Evening,Winter,Cold,-0.5,0,Storm,1.402491073738367,1,0,0,0,,5.686464850526978,7.0,0
2023-02-08 03:00:00+00:00,2.4225001,10.805998,1.4,0.14,1.6,18.899143,2023,2,8,3,2,0,Night,Winter,Cold,-0.1499998999999996,0,Moderate,1.748949333509038,0,1,1,1,Light,-0.6084656926691738,8.0805998,0
