Vol,Yr,M,D,HH,MM,WktGeom,Boro,street,Direction,datetime_hour,day_of_week,is_weekend,day_name,time_of_day,season,is_peak_hour,hourly_mean_vol,rel_volume,volume_category,vol_zscore,is_vol_outlier,boro_Bronx,boro_Brooklyn,boro_Manhattan,boro_Queens,boro_Staten Island,boro_avg_vol,boro_rel_vol,direction_cardinal,dir_EB,dir_NB,dir_SB,dir_WB,is_major_street,dow_hour_key,typical_vol_for_time,vol_vs_typical,congestion_index,location_id,location_weekday_vol,location_weekend_vol,weekday_weekend_ratio
157,2023,10,15,1,0,POINT (987363.6729658039 192374.79121034782),Brooklyn,ADAMS STREET,SB,2023-10-15 01:00:00,6,1,Sunday,Early Morning,Fall,0,53.440107671601616,2.9378683322419783,High,-0.486590362747123,0,False,True,False,False,False,168.5789953697208,0.9313141275736864,South,False,False,True,False,0,6_1,84.10648148148148,1.8666813452964168,5.333406726482083,Brooklyn_ADAMS STREET_SB,199.96875,205.125,0.9748628884826326
56,2023,3,13,8,0,POINT (1009897.1684092807 250376.60107739424),Bronx,JEROME AVENUE,SB,2023-03-13 08:00:00,0,0,Monday,Morning Rush,Spring,1,186.3277254374159,0.3005457178663912,Medium-Low,0.071451949785169,0,True,False,False,False,False,100.42338154269972,0.5576390591486801,South,False,False,True,False,0,0_8,167.1969696969697,0.3349342999546896,0.0,Bronx_JEROME AVENUE_SB,54.208333333333336,54.28125,0.9986566877758588
32,2023,3,16,13,0,POINT (1016157.6184144891 244943.47834071927),Bronx,VYSE AVENUE,NB,2023-03-16 13:00:00,3,0,Thursday,Midday,Spring,0,195.74495289367428,0.1634780336705893,Medium-Low,0.164621686585758,0,True,False,False,False,False,100.42338154269972,0.3186508909421029,North,False,True,False,False,0,3_13,202.63785046728967,0.1579171903284945,0.0,Bronx_VYSE AVENUE_NB,30.6375,23.75,1.29
22,2023,3,13,22,30,POINT (1009897.1684092807 250376.60107739424),Bronx,JEROME AVENUE,SB,2023-03-13 22:30:00,0,0,Monday,Night,Spring,0,130.4915881561238,0.1685932427589016,Low,-1.3004254860900748,0,True,False,False,False,False,100.42338154269972,0.2190724875226957,South,False,False,True,False,0,0_22,89.32323232323232,0.2462965057107316,0.0,Bronx_JEROME AVENUE_SB,54.208333333333336,54.28125,0.9986566877758588
1061,2023,4,26,17,15,POINT (1035852.0563073272 200167.76815625254),Queens,GRAND CENTRAL PARKWAY,WB,2023-04-26 17:15:00,2,0,Wednesday,Evening Rush,Spring,1,206.28802153432036,5.143294274231431,High,0.5648334295270402,0,False,False,False,True,False,193.52805962670675,5.482409124788139,West,False,False,False,True,1,2_17,246.1599099099099,4.310206322338625,10.0,Queens_GRAND CENTRAL PARKWAY_WB,805.8958333333334,,
169,2023,10,15,23,0,POINT (987363.6729658039 192374.79121034782),Brooklyn,ADAMS STREET,SB,2023-10-15 23:00:00,6,1,Sunday,Night,Fall,0,108.81258411843876,1.5531291841764303,High,-0.358390912115977,0,False,True,False,False,False,168.5789953697208,1.002497372993331,South,False,False,True,False,0,6_23,106.8148148148148,1.5821775312066575,3.910887656033287,Brooklyn_ADAMS STREET_SB,199.96875,205.125,0.9748628884826326
58,2023,5,1,20,15,POINT (999725.6730184525 192836.2813155484),Brooklyn,MYRTLE AVENUE,EB,2023-05-01 20:15:00,0,0,Monday,Night,Spring,0,164.86103633916554,0.3518114485261252,Medium-Low,0.2530424521089652,0,False,True,False,False,False,168.5789953697208,0.3440523528616165,East,True,False,False,False,0,0_20,118.65656565656566,0.488805652507023,0.0,Brooklyn_MYRTLE AVENUE_EB,51.46853146853147,51.125,1.0067194419272658
55,2023,12,2,18,45,POINT (1002441.9849237476 229118.71658459055),Manhattan,EAST 116 STREET,WB,2023-12-02 18:45:00,5,1,Saturday,Evening Rush,Winter,1,199.10699865410496,0.2762333839181,Medium-Low,0.9566017340674152,0,False,False,True,False,False,109.86825396825397,0.5005995636910008,West,False,False,False,True,0,5_18,177.8221153846154,0.3092978614107659,0.0,Manhattan_EAST 116 STREET_WB,35.00416666666667,35.690104166666664,0.980780736957315
51,2023,10,16,4,45,POINT (987363.6729658039 192374.79121034782),Brooklyn,ADAMS STREET,SB,2023-10-16 04:45:00,0,0,Monday,Early Morning,Fall,0,51.22779273216689,0.9955533369677304,Medium-Low,-1.6190188433222457,0,False,True,False,False,False,168.5789953697208,0.3025287930334904,South,False,False,True,False,0,0_4,38.87373737373738,1.3119397167727684,2.5596985838638417,Brooklyn_ADAMS STREET_SB,199.96875,205.125,0.9748628884826326
35,2023,4,30,10,0,POINT (999725.6730184525 192836.2813155484),Brooklyn,MYRTLE AVENUE,EB,2023-04-30 10:00:00,6,1,Sunday,Midday,Spring,0,176.79306864064603,0.1979715622852945,Medium-Low,-0.6195888899506219,0,False,True,False,False,False,168.5789953697208,0.2076177991406307,East,True,False,False,False,0,6_10,160.49074074074073,0.2180811169445566,0.0,Brooklyn_MYRTLE AVENUE_EB,51.46853146853147,51.125,1.0067194419272658
2,2023,9,18,3,45,POINT (934809.8187338817 166982.50661650137),Staten Island,MEEKER AVENUE,EB,2023-09-18 03:45:00,0,0,Monday,Early Morning,Fall,0,35.767833109017495,0.0559161633835675,Low,-1.0622692726308345,0,False,False,False,False,True,64.00611995104039,0.0312470120283785,East,True,False,False,False,0,0_3,23.93434343434344,0.0835619328972357,0.0,Staten Island_MEEKER AVENUE_EB,38.515625,34.182291666666664,1.1267712936157246
1175,2023,6,17,18,0,POINT (1011277.019428645 157943.8353518588),Brooklyn,BELT PARKWAY,WB,2023-06-17 18:00:00,5,1,Saturday,Evening Rush,Summer,1,199.10699865410496,5.901349565523045,High,0.9133204189553475,0,False,True,False,False,False,168.5789953697208,6.970026114006887,West,False,False,False,True,1,5_18,177.8221153846154,6.607727039229999,10.0,Brooklyn_BELT PARKWAY_WB,839.20625,873.4557291666666,0.9607885345267092
122,2023,12,3,12,15,POINT (1002441.9849237476 229118.71658459055),Manhattan,EAST 116 STREET,WB,2023-12-03 12:15:00,6,1,Sunday,Midday,Winter,0,188.849932705249,0.6460155863037227,Medium-High,4.211510402832157,1,False,False,True,False,False,109.86825396825397,1.110420850369129,West,False,False,False,True,0,6_12,185.86574074074076,0.6563877749271427,0.0,Manhattan_EAST 116 STREET_WB,35.00416666666667,35.690104166666664,0.980780736957315
10,2023,1,31,11,30,POINT (1047210.7050830991 187542.95138537127),Queens,171 STREET,NB,2023-01-31 11:30:00,1,0,Tuesday,Midday,Winter,0,182.1019515477793,0.0549142934219254,Low,-0.313469132683888,0,False,False,False,True,False,193.52805962670675,0.0516720935418297,North,False,True,False,False,0,1_11,213.0915178571429,0.0469281935787985,0.0,Queens_171 STREET_NB,13.895833333333334,9.71875,1.429796355841372
95,2023,3,15,15,15,POINT (1009859.3746851437 250359.40262193806),Bronx,WEST BURNSIDE AVENUE,EB,2023-03-15 15:15:00,2,0,Wednesday,Evening Rush,Spring,0,207.08310901749664,0.4587530120188284,Medium-High,1.6669971549543927,0,True,False,False,False,False,100.42338154269972,0.945994832484368,East,True,False,False,False,0,2_15,249.7004504504505,0.3804558615277765,0.0,Bronx_WEST BURNSIDE AVENUE_EB,54.45625,49.723958333333336,1.095171257986802
76,2023,10,29,18,15,POINT (989423.2095312162 219396.78278319325),Manhattan,CENTRAL PARK WEST,NB,2023-10-29 18:15:00,6,1,Sunday,Evening Rush,Fall,1,199.10699865410496,0.3817043123231927,Medium-High,-0.3763597794110576,0,False,False,True,False,False,109.86825396825397,0.6917375789184738,North,False,True,False,False,0,6_18,174.8935185185185,0.4345501230907695,0.0,Manhattan_CENTRAL PARK WEST_NB,97.79375,81.0078125,1.207213810396374
29,2023,5,1,21,45,POINT (999725.6730184525 192836.2813155484),Brooklyn,MYRTLE AVENUE,EB,2023-05-01 21:45:00,0,0,Monday,Night,Spring,0,146.35666218034993,0.198146087564257,Medium-Low,-0.8472318487487751,0,False,True,False,False,False,168.5789953697208,0.1720261764308082,East,True,False,False,False,0,0_21,104.76515151515152,0.2768096030081712,0.0,Brooklyn_MYRTLE AVENUE_EB,51.46853146853147,51.125,1.0067194419272658
65,2023,10,30,7,45,POINT (1003343.7042878328 233752.30284493478),Bronx,3 AVENUE BRIDGE,SB,2023-10-30 07:45:00,0,0,Monday,Morning Rush,Fall,1,184.4135262449529,0.3524687224605302,Medium-Low,-0.4372957213428984,0,True,False,False,False,False,100.42338154269972,0.6472596222261465,South,False,False,True,False,0,0_7,166.2348484848485,0.3910130793419313,0.0,Bronx_3 AVENUE BRIDGE_SB,87.23046875,83.84375,1.0403932165486396
12,2023,11,17,2,15,POINT (1050796.0649834706 182183.91991279385),Queens,BELT PARKWAY EXIT 21 WESTBOUND,NB,2023-11-17 02:15:00,4,0,Friday,Early Morning,Fall,0,39.47409152086137,0.3039968631997068,Low,-1.3893227425329733,0,False,False,False,True,False,193.52805962670675,0.0620065122501957,North,False,True,False,False,0,4_2,24.90686274509804,0.4817949222593977,0.0,Queens_BELT PARKWAY EXIT 21 WESTBOUND_NB,46.72291666666667,42.333333333333336,1.1036909448818897
14,2023,9,10,9,15,POINT (934809.8187338817 166982.50661650137),Staten Island,MEEKER AVENUE,EB,2023-09-10 09:15:00,6,1,Sunday,Morning Rush,Fall,1,179.4421265141319,0.0780195836505394,Low,-0.7061357317459177,0,False,False,False,False,True,64.00611995104039,0.2187290841986499,East,True,False,False,False,0,6_9,140.36574074074073,0.0997394373165341,0.0,Staten Island_MEEKER AVENUE_EB,38.515625,34.182291666666664,1.1267712936157246
56,2023,10,29,23,15,POINT (1003343.7042878328 233752.30284493478),Bronx,3 AVENUE BRIDGE,SB,2023-10-29 23:15:00,6,1,Sunday,Night,Fall,0,108.81258411843876,0.5146463568868644,Medium-Low,-0.623806151178892,0,True,False,False,False,False,100.42338154269972,0.5576390591486801,South,False,False,True,False,0,6_23,106.8148148148148,0.5242718446601942,0.0,Bronx_3 AVENUE BRIDGE_SB,87.23046875,83.84375,1.0403932165486396
90,2023,3,11,20,15,POINT (1009897.1684092807 250376.60107739424),Bronx,JEROME AVENUE,SB,2023-03-11 20:15:00,5,1,Saturday,Night,Spring,0,164.86103633916554,0.5459143166784702,Medium-High,1.4433293856604128,0,True,False,False,False,False,100.42338154269972,0.8962056307746644,South,False,False,True,False,0,5_20,163.3533653846154,0.5509528364358767,0.0,Bronx_JEROME AVENUE_SB,54.208333333333336,54.28125,0.9986566877758588
47,2023,3,12,21,0,POINT (1009897.1684092807 250376.60107739424),Bronx,JEROME AVENUE,SB,2023-03-12 21:00:00,6,1,Sunday,Night,Spring,0,146.35666218034993,0.3211333143282786,Medium-Low,-0.2916920773582778,0,True,False,False,False,False,100.42338154269972,0.4680184960712136,South,False,False,True,False,0,6_21,148.34722222222223,0.3168242673906937,0.0,Bronx_JEROME AVENUE_SB,54.208333333333336,54.28125,0.9986566877758588
114,2023,11,13,22,0,POINT (1052448.1361800227 182158.9045315978),Queens,NORTH CONDUIT AVENUE,WB,2023-11-13 22:00:00,0,0,Monday,Night,Fall,0,130.4915881561238,0.8736195306597632,Medium-High,-0.7832893977018865,0,False,False,False,True,False,193.52805962670675,0.5890618663768593,West,False,False,False,True,0,0_22,89.32323232323232,1.276263711410155,2.3813185570507747,Queens_NORTH CONDUIT AVENUE_WB,264.9604166666667,235.39583333333331,1.1255951854146384
2,2023,6,17,1,0,POINT (986764.3533778538 152969.054750811),Brooklyn,BELT PARKWAY,NB,2023-06-17 01:00:00,5,1,Saturday,Early Morning,Summer,0,53.440107671601616,0.0374250742960761,Low,-1.3383537676452837,0,False,True,False,False,False,168.5789953697208,0.0118638742366074,North,False,True,False,False,1,5_1,72.92548076923077,0.0274252562877014,0.0,Brooklyn_BELT PARKWAY_NB,64.64375,56.958333333333336,1.1349305047549376
33,2023,10,30,5,15,POINT (1003343.7042878328 233752.30284493478),Bronx,3 AVENUE BRIDGE,SB,2023-10-30 05:15:00,0,0,Monday,Early Morning,Fall,0,96.092866756393,0.3434177906634732,Medium-Low,-1.1004439163153203,0,True,False,False,False,False,100.42338154269972,0.3286087312840436,South,False,False,True,False,0,0_5,81.09343434343434,0.4069380001868402,0.0,Bronx_3 AVENUE BRIDGE_SB,87.23046875,83.84375,1.0403932165486396
46,2023,5,4,14,45,POINT (999725.6730184525 192836.2813155484),Brooklyn,MYRTLE AVENUE,WB,2023-05-04 14:45:00,3,0,Thursday,Midday,Spring,0,205.67900403768505,0.2236494688177883,Medium-Low,-0.0463129917778767,0,False,True,False,False,False,168.5789953697208,0.2728691074419717,West,False,False,False,True,0,3_14,214.51869158878503,0.2144335286557605,0.0,Brooklyn_MYRTLE AVENUE_WB,46.8513986013986,47.083333333333336,0.9950739525960764
188,2023,1,6,18,0,POINT (1004852.0243700822 162537.73371917408),Brooklyn,FLATBUSH AVENUE,NB,2023-01-06 18:00:00,4,0,Friday,Evening Rush,Winter,1,199.10699865410496,0.9442159304836872,High,0.0645659926333059,0,False,True,False,False,False,168.5789953697208,1.115204178241102,North,False,True,False,False,0,4_18,161.74019607843138,1.1623579330201546,1.8117896651007728,Brooklyn_FLATBUSH AVENUE_NB,189.22803955788248,167.81912878787878,1.1275713378125345
37,2023,11,14,21,0,POINT (1050796.0649834706 182183.91991279385),Queens,BELT PARKWAY EXIT 21 WESTBOUND,NB,2023-11-14 21:00:00,1,0,Tuesday,Night,Fall,0,146.35666218034993,0.2528070772371555,Medium-Low,-0.3515466510050754,0,False,False,False,True,False,193.52805962670675,0.1911867461047701,North,False,True,False,False,0,1_21,172.984375,0.2138921506638966,0.0,Queens_BELT PARKWAY EXIT 21 WESTBOUND_NB,46.72291666666667,42.333333333333336,1.1036909448818897
232,2023,12,3,16,30,POINT (984569.9732092462 156811.2663837685),Brooklyn,BAY PARKWAY,NB,2023-12-03 16:30:00,6,1,Sunday,Evening Rush,Winter,1,207.03835800807536,1.1205653011938543,High,0.9224879130854962,0,False,True,False,False,False,168.5789953697208,1.3762094114464662,North,False,True,False,False,0,6_16,186.6203703703704,1.2431654676258992,2.215827338129496,Brooklyn_BAY PARKWAY_NB,162.18333333333334,157.22916666666666,1.0315092089572016
80,2023,6,28,9,45,POINT (1022726.375963018 184975.11727740432),Brooklyn,SUTTER AVENUE,WB,2023-06-28 09:45:00,2,0,Wednesday,Morning Rush,Summer,1,179.4421265141319,0.4458261922887969,Medium-High,-0.0257634611157483,0,False,True,False,False,False,168.5789953697208,0.4745549694642987,West,False,False,False,True,0,2_9,223.0540540540541,0.3586574578940991,0.0,Brooklyn_SUTTER AVENUE_WB,81.40625,78.609375,1.035579407672431
442,2023,8,5,15,15,POINT (984352.5701271463 184795.5328561262),Brooklyn,HAMILTON AVENUE,NB,2023-08-05 15:15:00,5,1,Saturday,Evening Rush,Summer,0,207.08310901749664,2.1344087506560228,High,1.0242561461212958,0,False,True,False,False,False,168.5789953697208,2.6219162062902504,North,False,True,False,False,0,5_15,188.6778846153846,2.342616893871831,7.713084469359154,Brooklyn_HAMILTON AVENUE_NB,293.18125,229.84375,1.275567641060503
76,2023,3,12,17,15,POINT (1009897.1684092807 250376.60107739424),Bronx,JEROME AVENUE,SB,2023-03-12 17:15:00,6,1,Sunday,Evening Rush,Spring,1,206.28802153432036,0.3684169319901874,Medium-High,0.8784386767706066,0,True,False,False,False,False,100.42338154269972,0.7567958659874944,South,False,False,True,False,0,6_17,181.75694444444449,0.4181408321552745,0.0,Bronx_JEROME AVENUE_SB,54.208333333333336,54.28125,0.9986566877758588
4,2023,6,17,1,30,POINT (986764.3533778538 152969.054750811),Brooklyn,BELT PARKWAY,NB,2023-06-17 01:30:00,5,1,Saturday,Early Morning,Summer,0,53.440107671601616,0.0748501485921523,Low,-1.2931604955976987,0,False,True,False,False,False,168.5789953697208,0.0237277484732149,North,False,True,False,False,1,5_1,72.92548076923077,0.0548505125754029,0.0,Brooklyn_BELT PARKWAY_NB,64.64375,56.958333333333336,1.1349305047549376
99,2023,9,11,6,15,POINT (934809.8187338817 166982.50661650137),Staten Island,MEEKER AVENUE,EB,2023-09-11 06:15:00,0,0,Monday,Morning Rush,Fall,0,153.95760430686406,0.6430341680471718,Medium-High,1.816476849522242,0,False,False,False,False,True,64.00611995104039,1.5467270954047387,East,True,False,False,False,0,0_6,140.54040404040404,0.7044237610953391,0.0,Staten Island_MEEKER AVENUE_EB,38.515625,34.182291666666664,1.1267712936157246
74,2023,3,9,9,30,POINT (1009859.3746851437 250359.40262193806),Bronx,WEST BURNSIDE AVENUE,EB,2023-03-09 09:30:00,3,0,Thursday,Morning Rush,Spring,1,179.4421265141319,0.4123892278671371,Medium-High,0.8314262289504007,0,True,False,False,False,False,100.42338154269972,0.736880185303613,East,True,False,False,False,0,3_9,194.6495327102804,0.3801704477253631,0.0,Bronx_WEST BURNSIDE AVENUE_EB,54.45625,49.723958333333336,1.095171257986802
57,2023,12,4,7,30,POINT (1002441.9849237476 229118.71658459055),Manhattan,EAST 116 STREET,WB,2023-12-04 07:30:00,0,0,Monday,Morning Rush,Winter,1,184.4135262449529,0.3090879566192341,Medium-Low,1.0537631868663626,0,False,False,True,False,False,109.86825396825397,0.5188031841888553,West,False,False,False,True,0,0_7,166.2348484848485,0.3428883926536936,0.0,Manhattan_EAST 116 STREET_WB,35.00416666666667,35.690104166666664,0.980780736957315
103,2023,6,27,16,15,POINT (1022726.375963018 184975.11727740432),Brooklyn,SUTTER AVENUE,WB,2023-06-27 16:15:00,1,0,Tuesday,Evening Rush,Summer,1,207.03835800807536,0.4974923535472715,Medium-High,0.6045492496163523,0,False,True,False,False,False,168.5789953697208,0.6109895231852845,West,False,False,False,True,0,1_16,253.3571428571429,0.4065407386523822,0.0,Brooklyn_SUTTER AVENUE_WB,81.40625,78.609375,1.035579407672431
69,2023,3,15,8,45,POINT (1009859.3746851437 250359.40262193806),Bronx,WEST BURNSIDE AVENUE,EB,2023-03-15 08:45:00,2,0,Wednesday,Morning Rush,Spring,1,186.3277254374159,0.3703152595139463,Medium-Low,0.6324807703780218,0,True,False,False,False,False,100.42338154269972,0.6870909835939094,East,True,False,False,False,0,2_8,249.4391891891892,0.2766205271284232,0.0,Bronx_WEST BURNSIDE AVENUE_EB,54.45625,49.723958333333336,1.095171257986802
60,2023,11,15,7,0,POINT (1050796.0649834706 182183.91991279385),Queens,BELT PARKWAY EXIT 21 WESTBOUND,NB,2023-11-15 07:00:00,2,0,Wednesday,Morning Rush,Fall,1,184.4135262449529,0.3253557438097201,Medium-Low,0.6032073532005906,0,False,False,False,True,False,193.52805962670675,0.3100325612509786,North,False,True,False,False,0,2_7,255.19144144144144,0.2351176029301443,0.0,Queens_BELT PARKWAY EXIT 21 WESTBOUND_NB,46.72291666666667,42.333333333333336,1.1036909448818897
32,2023,3,6,17,15,POINT (1049945.3061012689 216034.33471385224),Queens,46 AVENUE,EB,2023-03-06 17:15:00,0,0,Monday,Evening Rush,Spring,1,206.28802153432036,0.1551229187327104,Medium-Low,0.4951131594724078,0,False,False,False,True,False,193.52805962670675,0.1653506993338552,East,True,False,False,False,0,0_17,168.32070707070707,0.1901132698222188,0.0,Queens_46 AVENUE_EB,23.397569444444443,14.59375,1.6032595764929811
0,2023,11,2,3,15,POINT (1002754.5374999298 235875.81836194085),Manhattan,MADISON AVENUE BRIDGE,EB,2023-11-02 03:15:00,3,0,Thursday,Early Morning,Fall,0,35.767833109017495,0.0,,-1.7704278730674488,0,False,False,True,False,False,109.86825396825397,0.0,East,True,False,False,False,0,3_3,29.42056074766355,0.0,0.0,Manhattan_MADISON AVENUE BRIDGE_EB,210.42013888888889,205.45833333333331,1.024149935780437
23,2023,9,11,14,45,POINT (934809.8187338817 166982.50661650137),Staten Island,MEEKER AVENUE,EB,2023-09-11 14:45:00,0,0,Monday,Midday,Fall,0,205.67900403768505,0.1118247344088941,Low,-0.4390355760822302,0,False,False,False,False,True,64.00611995104039,0.3593406383263534,East,True,False,False,False,0,0_14,166.51262626262627,0.1381276634465187,0.0,Staten Island_MEEKER AVENUE_EB,38.515625,34.182291666666664,1.1267712936157246
74,2023,5,6,20,30,POINT (999725.6730184525 192836.2813155484),Brooklyn,MYRTLE AVENUE,EB,2023-05-06 20:30:00,5,1,Saturday,Night,Spring,0,164.86103633916554,0.4488628826022977,Medium-High,0.8600903422373737,0,False,True,False,False,False,168.5789953697208,0.4389633467544763,East,True,False,False,False,0,5_20,163.3533653846154,0.453005665513943,0.0,Brooklyn_MYRTLE AVENUE_EB,51.46853146853147,51.125,1.0067194419272658
13,2023,9,19,3,30,POINT (932655.1292010084 168977.97581364735),Staten Island,GOETHALS ROAD NORTH,WB,2023-09-19 03:30:00,1,0,Tuesday,Early Morning,Fall,0,35.767833109017495,0.3634550619931892,Low,-1.2232416257541083,0,False,False,False,False,True,64.00611995104039,0.2031055781844606,West,False,False,False,True,0,1_3,35.94419642857143,0.3616717381854312,0.0,Staten Island_GOETHALS ROAD NORTH_WB,62.40208333333333,39.052083333333336,1.5979194451853826
17,2023,11,2,4,15,POINT (1002754.5374999298 235875.81836194085),Manhattan,MADISON AVENUE BRIDGE,EB,2023-11-02 04:15:00,3,0,Thursday,Early Morning,Fall,0,51.22779273216689,0.3318511123225768,Low,-1.6265454808435544,0,False,False,True,False,False,109.86825396825397,0.1547307742317638,East,True,False,False,False,0,3_4,51.53738317757009,0.3298576480188593,0.0,Manhattan_MADISON AVENUE BRIDGE_EB,210.42013888888889,205.45833333333331,1.024149935780437
64,2023,3,14,17,45,POINT (1009897.1684092807 250376.60107739424),Bronx,JEROME AVENUE,SB,2023-03-14 17:45:00,1,0,Tuesday,Evening Rush,Spring,1,206.28802153432036,0.3102458374654209,Medium-Low,0.394246640579344,0,True,False,False,False,False,100.42338154269972,0.6373017818842058,South,False,False,True,False,0,1_17,261.1205357142857,0.2450975363731172,0.0,Bronx_JEROME AVENUE_SB,54.208333333333336,54.28125,0.9986566877758588
86,2023,3,10,7,30,POINT (1009859.3746851437 250359.40262193806),Bronx,WEST BURNSIDE AVENUE,EB,2023-03-10 07:30:00,4,0,Friday,Morning Rush,Spring,1,184.4135262449529,0.4663432327939322,Medium-High,1.3088953295241104,0,True,False,False,False,False,100.42338154269972,0.8563742694069015,East,True,False,False,False,0,4_7,175.77941176470588,0.4892495607797206,0.0,Bronx_WEST BURNSIDE AVENUE_EB,54.45625,49.723958333333336,1.095171257986802
45,2023,5,1,9,30,POINT (999725.6730184525 192836.2813155484),Brooklyn,MYRTLE AVENUE,WB,2023-05-01 09:30:00,0,0,Monday,Morning Rush,Spring,1,179.4421265141319,0.2507772331624482,Medium-Low,-0.0953442433168027,0,False,True,False,False,False,168.5789953697208,0.266937170323668,West,False,False,False,True,0,0_9,152.59848484848484,0.2948915255920171,0.0,Brooklyn_MYRTLE AVENUE_WB,46.8513986013986,47.083333333333336,0.9950739525960764
50,2023,3,12,10,0,POINT (1009897.1684092807 250376.60107739424),Bronx,JEROME AVENUE,SB,2023-03-12 10:00:00,6,1,Sunday,Midday,Spring,0,176.79306864064603,0.2828165175504207,Medium-Low,-0.1706440683104622,0,True,False,False,False,False,100.42338154269972,0.4978920170970358,South,False,False,True,False,0,6_10,160.49074074074073,0.3115444527779381,0.0,Bronx_JEROME AVENUE_SB,54.208333333333336,54.28125,0.9986566877758588
25,2023,4,27,1,30,POINT (975499.9554217118 173170.2859814083),Brooklyn,BELT PARKWAY EB EN RIDGE BLVD,WB,2023-04-27 01:30:00,3,0,Thursday,Early Morning,Spring,0,53.440107671601616,0.467813428700952,Low,-1.4097044959523644,0,False,True,False,False,False,168.5789953697208,0.1482984279575933,West,False,False,False,True,0,3_1,45.05140186915888,0.5549216886215123,0.0,Brooklyn_BELT PARKWAY EB EN RIDGE BLVD_WB,128.29,,
42,2023,9,10,19,15,POINT (934809.8187338817 166982.50661650137),Staten Island,MEEKER AVENUE,EB,2023-09-10 19:15:00,6,1,Sunday,Night,Fall,0,182.0104306864065,0.2307560058047639,Medium-Low,0.1248425303188878,0,False,False,False,False,True,64.00611995104039,0.6561872525959498,East,True,False,False,False,0,6_19,165.9375,0.2531073446327683,0.0,Staten Island_MEEKER AVENUE_EB,38.515625,34.182291666666664,1.1267712936157246
123,2023,6,17,12,30,POINT (986764.3533778538 152969.054750811),Brooklyn,BELT PARKWAY,NB,2023-06-17 12:30:00,5,1,Saturday,Midday,Summer,0,188.849932705249,0.6513107960275237,Medium-High,1.3958391912335884,0,False,True,False,False,False,168.5789953697208,0.7296282655513593,North,False,True,False,False,1,5_12,185.4783653846154,0.6631501185862958,0.0,Brooklyn_BELT PARKWAY_NB,64.64375,56.958333333333336,1.1349305047549376
12,2023,9,10,1,30,POINT (934809.8187338817 166982.50661650137),Staten Island,MEEKER AVENUE,EB,2023-09-10 01:30:00,6,1,Sunday,Early Morning,Fall,0,53.440107671601616,0.2245504457764569,Low,-0.7654913218934039,0,False,False,False,False,True,64.00611995104039,0.1874820721702713,East,True,False,False,False,0,6_1,84.10648148148148,0.1426762811691528,0.0,Staten Island_MEEKER AVENUE_EB,38.515625,34.182291666666664,1.1267712936157246
214,2023,10,18,8,30,POINT (995814.4517053183 215896.87205204542),Manhattan,F D R DRIVE,SB,2023-10-18 08:30:00,2,0,Wednesday,Morning Rush,Fall,1,186.3277254374159,1.1485139932751378,High,1.2385790237431027,0,False,False,True,False,False,109.86825396825397,1.9477873932704397,South,False,False,True,False,0,2_8,249.4391891891892,0.8579245334127908,0.289622667063954,Manhattan_F D R DRIVE_SB,130.51388888888889,,
85,2023,5,27,14,15,POINT (1001064.4614978336 246298.1775532012),Manhattan,BROADWAY,SB,2023-05-27 14:15:00,5,1,Saturday,Midday,Spring,0,205.67900403768505,0.4132653228154784,Medium-High,0.8883703060377949,0,False,False,True,False,False,109.86825396825397,0.7736538711588193,South,False,False,True,False,0,5_14,189.60817307692307,0.448292911748672,0.0,Manhattan_BROADWAY_SB,65.50694444444444,55.40625,1.1823024378015918
163,2023,10,18,11,0,POINT (995814.4517053183 215896.87205204542),Manhattan,F D R DRIVE,SB,2023-10-18 11:00:00,2,0,Wednesday,Midday,Fall,0,182.1019515477793,0.8951029827773846,High,0.4819558037822521,0,False,False,True,False,False,109.86825396825397,1.4835950705751475,South,False,False,True,False,0,2_11,220.6463963963964,0.73873855481948,0.0,Manhattan_F D R DRIVE_SB,130.51388888888889,,
12,2023,10,20,3,30,POINT (1003343.7042878328 233752.30284493478),Bronx,3 AVENUE BRIDGE,SB,2023-10-20 03:30:00,4,0,Friday,Early Morning,Fall,0,35.767833109017495,0.3354969803014054,Low,-1.5356349192659724,0,True,False,False,False,False,100.42338154269972,0.1194940841032885,South,False,False,True,False,0,4_3,23.811274509803923,0.5039629439011837,0.0,Bronx_3 AVENUE BRIDGE_SB,87.23046875,83.84375,1.0403932165486396
104,2023,7,31,5,0,POINT (984352.5701271463 184795.5328561262),Brooklyn,HAMILTON AVENUE,NB,2023-07-31 05:00:00,0,0,Monday,Early Morning,Summer,0,96.092866756393,1.0822863705757944,Medium-High,-0.9818744123372918,0,False,True,False,False,False,168.5789953697208,0.6169214603035883,North,False,True,False,False,0,0_5,81.09343434343434,1.2824712733161026,2.412356366580513,Brooklyn_HAMILTON AVENUE_NB,293.18125,229.84375,1.275567641060503
409,2023,7,31,16,45,POINT (984352.5701271463 184795.5328561262),Brooklyn,HAMILTON AVENUE,NB,2023-07-31 16:45:00,0,0,Monday,Evening Rush,Summer,1,207.03835800807536,1.9754793456391653,High,0.828391328283623,0,False,True,False,False,False,168.5789953697208,2.426162281386227,North,False,True,False,False,0,0_16,172.90404040404042,2.365473930188404,7.827369650942017,Brooklyn_HAMILTON AVENUE_NB,293.18125,229.84375,1.275567641060503
